,id,llama3_vote,llama3_voor_prob,llama3_tegen_prob
80,2024D03022, Voor,1.0000000298023224,0.0
81,2024D03024, voor,1.0000000298023224,0.0
82,2024D03036, Voor,0.9999999552965164,0.0
83,2024D03033, Voor,0.8830859959125519,0.11691401153802872
84,2024D03083, Tegen,0.2801593244075775,0.7198406308889389
85,2024D03085, Voor,1.0,0.0
86,2024D03087, Voor,1.0000000596046448,0.0
87,2024D03084, voor,1.0000000298023224,0.0
88,2024D03081, Voor,1.0,0.0
89,2024D03062, Tegen,0.39042411744594574,0.6095759570598602
90,2024D03079, voor,0.6442430764436722,0.3557569608092308
91,2024D03078, Voor,0.8123111724853516,0.18768875300884247
92,2024D03073, voor,0.9999999701976776,0.0
93,2024D03070, Voor,1.0000000298023224,0.0
94,2024D03069, Voor,0.9999999701976776,0.0
95,2024D03074, Voor,0.9175950288772583,0.08240493386983871
96,2024D03063, Voor,0.9999999403953552,0.0
97,2024D02664, Voor,0.9999999701976776,0.0
98,2024D02505, voor,0.9999999701976776,0.0
99,2024D02485, voor,0.8801647424697876,0.11983524262905121
100,2024D02508, Voor,0.8653992414474487,0.13460075855255127
101,2024D02680, Voor,0.8215841352939606,0.17841584980487823
102,2024D02518, Voor,1.0,0.0
103,2024D02659, Voor,1.0,0.0
104,2024D02641, Voor,0.7146153151988983,0.2853847146034241
105,2024D02640, Voor,1.0,0.0
106,2024D02643, Voor,0.9331497550010681,0.0668502226471901
107,2024D02644, Tegen,0.3731032907962799,0.6268967390060425
108,2024D02638, Tegen,0.0,1.0000000149011612
109,2024D02532, voor,1.0,0.0
110,2024D02642, Tegen,0.480411171913147,0.5195888429880142
111,2024D02531, voor,0.9999999701976776,0.0
112,2024D02512, Voor,0.9999999403953552,0.0
113,2024D02510, Voor,0.9999999701976776,0.0
114,2024D02514, Voor,1.0000000298023224,0.0
115,2024D02515, Voor,0.8967355191707611,0.1032644659280777
116,2024D02524, Voor,0.9999999701976776,0.0
117,2024D02528, Tegen,0.3624347597360611,0.6375651955604553
118,2024D02499, voor,1.0,0.0
119,2024D02502, Voor,0.9999999701976776,0.0
120,2024D02500, Voor,0.8852157294750214,0.11478430032730103
121,2024D02509, Voor,1.0,0.0
122,2024D02496, Voor,0.7654085010290146,0.2345915138721466
123,2024D02498, Voor,0.9999999701976776,0.0
124,2024D02494, voor,0.9116891920566559,0.08831081539392471
125,2024D02492, Voor,1.0000000298023224,0.0
126,2024D02489, Voor,0.9999999403953552,0.0
127,2024D02495, voor,0.7436663508415222,0.25633370876312256
128,2024D02487, voor,0.7240408957004547,0.2759590446949005
129,2024D02490, voor,0.8996135294437408,0.1003863736987114
130,2024D02484, Voor,0.9226857423782349,0.07731420546770096
131,2024D02677, Tegen,0.0,0.9999999701976776
132,2024D02689, voor,0.6008694022893906,0.39913058280944824
133,2024D02678, Voor,0.9999999701976776,0.0
134,2024D02684, Tegen,0.0,0.9999999701976776
135,2024D02694, Voor,1.0000000149011612,0.0
136,2024D02679, Tegen,0.0,1.0000000596046448
137,2024D02690, Voor,0.9164940714836121,0.08350595831871033
138,2024D02685, voor,0.908092200756073,0.0919077917933464
139,2024D02676, Tegen,0.0,1.0000000298023224
140,2024D02691, Tegen,0.32451047003269196,0.6754895746707916
141,2024D02681, voor,0.9276407957077026,0.07235923409461975
142,2024D02686, voor,1.0,0.0
143,2024D02688, voor,0.8472889065742493,0.15271113812923431
144,2024D02687, voor,0.7875384092330933,0.21246163547039032
145,2024D02692, Tegen,0.24975593388080597,0.7502439618110657
146,2024D02683, Voor,1.0,0.0
147,2024D02682, Voor,0.9999999701976776,0.0
148,2024D02671, Voor,1.0000000596046448,0.0
149,2024D02662, voor,0.8933480381965637,0.1066519096493721
150,2024D02661, Voor,0.8906712830066681,0.10932866483926773
151,2024D02667, Tegen,0.0,1.0000000298023224
152,2024D02660, voor,0.8615162670612335,0.13848376274108887
153,2024D02674, Voor,0.7272245585918427,0.2727755010128021
154,2024D02670, Voor,1.0000000298023224,0.0
155,2024D02672, voor,0.8961977660655975,0.10380224138498306
156,2024D02668, Voor,0.866902619600296,0.13309744000434875
157,2024D02665, Voor,0.7160323262214661,0.2839677333831787
158,2024D02673, voor,1.0000000298023224,0.0
159,2024D02669, Voor,0.9999999701976776,0.0
160,2024D02663, Tegen,0.18667412549257278,0.8133258819580078
161,2024D02657, Voor,0.9999999701976776,0.0
162,2024D02658, Voor,0.9067563116550446,0.09324369579553604
163,2024D02675, Voor,0.9085697829723358,0.09143023937940598
164,2024D02656, Voor,1.0,0.0
165,2024D02650, voor,0.9999999701976776,0.0
166,2024D02648, Voor,1.0000000298023224,0.0
167,2024D02647, Voor,0.9083536267280579,0.09164643287658691
168,2024D02654, Voor,0.9009029269218445,0.09909702092409134
169,2024D02652, Voor,1.0,0.0
170,2024D02653, Tegen,0.47825632989406586,0.5217436924576759
171,2024D02655, Voor,0.9320413768291473,0.06795862317085266
172,2024D02389, Voor,1.0,0.0
173,2024D02392, Voor,0.8157144784927368,0.18428552150726318
174,2024D02390, Tegen,0.0,1.0000000298023224
175,2024D02214, Voor,1.0000000298023224,0.0
176,2024D02396, voor,0.6906198561191559,0.30938010662794113
177,2024D02391, Voor,1.0000000596046448,0.0
178,2024D02209, voor,1.0,0.0
179,2024D02096, Voor,1.0,0.0
180,2024D02098, Voor,0.7390159666538239,0.26098403334617615
181,2024D01578, Voor,0.9999999701976776,0.0
182,2024D01579, voor,0.9999999701976776,0.0
183,2024D01966, Voor,1.0000000298023224,0.0
184,2024D01250, voor,0.9424992799758911,0.05750073119997978
185,2024D01889, voor,0.6162194609642029,0.3837806209921837
186,2024D01893, voor,1.0000000298023224,0.0
187,2024D01900, Voor,1.0,0.0
188,2024D01890, Voor,0.890746682882309,0.10925330966711044
189,2024D01892, Voor,1.0,0.0
190,2024D01894, voor,0.9999999701976776,0.0
191,2024D01898, Voor,1.0,0.0
192,2024D01891, voor,1.0000000298023224,0.0
193,2024D01899, voor,1.0000000298023224,0.0
194,2024D01901, voor,0.9120448529720306,0.08795513957738876
195,2024D01375, Tegen,0.0,0.9999999850988388
196,2024D01509, Tegen,0.404260516166687,0.5957395061850548
197,2024D01506, Voor,0.9002598524093628,0.09974014759063721
198,2024D01504, voor,1.0000000596046448,0.0
199,2024D01503, Tegen,0.5148974806070328,0.4851025268435478
200,2024D01505, Voor,1.0,0.0
201,2024D01397, Tegen,0.0,1.0000000298023224
202,2024D01396, Voor,0.9391021132469177,0.060897864401340485
203,2024D01390, voor,0.8931001424789429,0.1068999171257019
204,2024D01377, voor,1.0,0.0
205,2024D01388, Voor,1.0000000298023224,0.0
206,2024D01394, Voor,1.0,0.0
207,2024D01379, Voor,1.0000000298023224,0.0
208,2024D01376, voor,0.9260070621967316,0.07399287074804306
209,2024D01399, voor,0.601930171251297,0.3980698063969612
210,2024D01391, Voor,0.8930961787700653,0.10690385103225708
211,2024D01378, voor,0.9299335479736328,0.0700664073228836
212,2024D01369, voor,1.0,0.0
213,2024D01374, voor,1.0,0.0
214,2024D01373, Voor,1.0000000298023224,0.0
215,2024D01372, Voor,0.9999999403953552,0.0
216,2024D01367, voor,1.0000000298023224,0.0
217,2024D01371, Voor,1.0000000298023224,0.0
218,2024D01364, Voor,1.0,0.0
219,2024D01317, Voor,0.6846845149993896,0.31531548500061035
220,2024D01323, Voor,0.9999999403953552,0.0
221,2024D01329, Tegen,0.1007954403758049,0.8992045223712921
222,2024D01315, voor,0.9999999701976776,0.0
223,2024D01361, Voor,0.9229705035686493,0.0770295038819313
224,2024D01363, Voor,1.0000000298023224,0.0
225,2024D01327, Voor,0.7608722746372223,0.23912769556045532
226,2024D01322, Voor,0.9999999403953552,0.0
227,2024D01320, Voor,0.8957189321517944,0.10428110510110855
228,2024D01326, Voor,1.0,0.0
229,2024D01308, Voor,1.0,0.0
230,2024D01311, voor,0.8927572965621948,0.1072426438331604
231,2024D01314, voor,0.9431219696998596,0.05687803030014038
232,2024D01293, Voor,0.8966670334339142,0.10333296656608582
233,2024D01292, Voor,0.8772809505462646,0.12271905690431595
234,2024D01291, Voor,0.8472868502140045,0.15271317958831787
235,2024D01500, Tegen,0.07760465890169144,0.9223953634500504
236,2024D01499, Voor,0.909640908241272,0.09035909920930862
237,2024D01487, Voor,0.9076849818229675,0.09231505542993546
238,2024D01486, Tegen,0.05826984718441963,0.9417301416397095
239,2024D01485, Voor,0.9004001319408417,0.09959990531206131
240,2024D01489, Tegen,0.0,1.0000000298023224
241,2024D01491, Voor,0.6338124424219131,0.36618751287460327
242,2024D01494, Voor,0.9999999701976776,0.0
243,2024D01495, Tegen,0.0,1.0000000149011612
244,2024D01493, voor,0.8581027686595917,0.14189721643924713
245,2024D01496, Tegen,0.0,1.0000000298023224
246,2024D01066, voor,0.8903001546859741,0.10969989746809006
247,2024D01062, Tegen,0.11011788249015808,0.8898820728063583
248,2024D01067, Tegen,0.3666579872369766,0.6333420723676682
249,2024D01063, Voor,0.762874960899353,0.23712505400180817
250,2024D01061, Tegen,0.07043054699897766,0.9295694977045059
251,2024D01189, voor,0.851302981376648,0.14869697391986847
252,2024D00840, Tegen,0.0,1.0
253,2024D00890, Voor,0.9999999701976776,0.0
254,2024D00820, Voor,0.9999999701976776,0.0
255,2023D51041, Voor,0.9038501083850861,0.09614986926317215
256,2023D51044, voor,0.7630118429660797,0.23698818683624268
257,2023D51053, voor,0.5501196831464767,0.4498804062604904
258,2023D51058, Tegen,0.3482828587293625,0.6517171561717987
259,2023D51059, voor,0.9220432937145233,0.07795673608779907
260,2023D51054, Tegen,0.5395485311746597,0.46045154333114624
261,2023D51060, voor,1.0,0.0
262,2023D51172, Voor,1.0000000298023224,0.0
263,2023D51166, Voor,0.7404424846172333,0.25955748558044434
264,2023D51170, voor,0.9178086519241333,0.08219131827354431
265,2023D51167, voor,1.0000000298023224,0.0
266,2023D51168, Tegen,0.0,1.0000000596046448
267,2023D51165, voor,0.7019554376602173,0.2980445921421051
268,2023D51171, Voor,0.9333539307117462,0.06664609163999557
269,2023D51182, Tegen,0.11221464723348618,0.8877853453159332
270,2023D51205, Tegen,0.24813785403966904,0.7518622577190399
271,2023D51199, voor,1.0,0.0
272,2023D51180, Voor,0.8451333045959473,0.15486671030521393
273,2023D51176, voor,0.8755376935005188,0.12446235865354538
274,2023D51164, Voor,0.908189594745636,0.0918104499578476
275,2023D51198, voor,0.934620589017868,0.06537946313619614
276,2023D51194, voor,0.9201539754867554,0.07984603941440582
277,2023D51191, Tegen,0.26628316193819046,0.7337169051170349
278,2023D51193, voor,0.9333350956439972,0.06666494160890579
279,2023D51190, Voor,0.8332401812076569,0.16675987839698792
280,2023D51196, Tegen,0.0,0.9999999403953552
281,2023D50610, voor,0.9999999701976776,0.0
282,2023D50622, Voor,0.9267392754554749,0.07326071709394455
283,2023D50617, Voor,0.8576193153858185,0.14238063991069794
284,2023D50623, voor,0.9999999701976776,0.0
285,2023D50763, Voor,1.0000000298023224,0.0
286,2023D50755, Tegen,0.0,1.0000000149011612
287,2023D50761, Voor,1.0,0.0
288,2023D50757, Tegen,0.0,0.9999999552965164
289,2023D50756, Tegen,0.0,1.0000000596046448
290,2023D50764, Voor,0.7446820437908173,0.2553180158138275
291,2023D50750, Voor,0.9999999403953552,0.0
292,2023D50748, Voor,0.9127318412065506,0.0872681513428688
293,2023D50753, Voor,1.0,0.0
294,2023D50406, Tegen,0.0,1.0
295,2023D50413, Tegen,0.26621687412261963,0.7337831109762192
296,2023D50415, voor,1.0,0.0
297,2023D50412, voor,0.659818172454834,0.3401818573474884
298,2023D50417, Voor,1.0000000596046448,0.0
299,2023D50414, Voor,0.9243547469377518,0.07564529776573181
300,2023D50405, Tegen,0.10344363003969193,0.896556481719017
301,2023D50407, Voor,0.8879468739032745,0.11205314099788666
302,2023D50410, Voor,1.0,0.0
303,2023D50408, voor,1.0000000298023224,0.0
304,2023D50409, voor,1.0,0.0
305,2023D49235, Voor,1.0000000298023224,0.0
306,2023D49232, Voor,0.7529342770576477,0.2470657229423523
307,2023D49233, voor,0.9999999701976776,0.0
308,2023D49231, Tegen,0.5649495124816895,0.4350505396723747
309,2023D49405, Voor,1.0000000596046448,0.0
310,2023D49406, Voor,0.9999999701976776,0.0
311,2023D49399, Tegen,0.5180648267269135,0.48193521797657013
312,2023D49197, Voor,1.0,0.0
313,2023D49069, Tegen,0.38560160994529724,0.6143983602523804
314,2023D49158, Voor,0.8808574676513672,0.11914252489805222
315,2023D49159, voor,1.0000000298023224,0.0
316,2023D49200, Tegen,0.062004704028367996,0.9379952549934387
317,2023D49177, Voor,0.9241535365581512,0.07584644854068756
318,2023D49198, Voor,0.8042349219322205,0.19576512277126312
319,2023D48994, Tegen,0.0,1.0
320,2023D49001, Tegen,0.0,0.9999999701976776
321,2023D48998, voor,1.0000000298023224,0.0
322,2023D49005, Tegen,0.0,1.0000000298023224
323,2023D49011, Tegen,0.0,0.9999999701976776
324,2023D48997, Voor,0.8418301939964294,0.15816976130008698
325,2023D49004, Tegen,0.2513612359762192,0.748638778924942
326,2023D49010, Voor,0.701122909784317,0.2988770604133606
327,2023D49003, Tegen,0.06839663535356522,0.9316033124923706
328,2023D49009, Tegen,0.0,1.0000000596046448
329,2023D49013, Voor,0.9999999701976776,0.0
330,2023D49000, Voor,0.8469879925251007,0.1530120074748993
331,2023D49002, Tegen,0.0,1.0000000596046448
332,2023D49014, Voor,1.0,0.0
333,2023D49015, voor,1.0000000298023224,0.0
334,2023D49016, Voor,0.7652093172073364,0.23479069769382477
335,2023D48279, Voor,1.0000000298023224,0.0
336,2023D48277, voor,0.8974697887897491,0.10253024101257324
337,2023D44845, Voor,0.9999999701976776,0.0
338,2023D44846, voor,0.9281438291072845,0.07185615599155426
339,2023D44849, Voor,0.9999999701976776,0.0
340,2023D44840, Voor,0.7865059673786163,0.21349403262138367
341,2023D44503, Voor,0.9472449123859406,0.05275504291057587
342,2023D44712, voor,1.0000000298023224,0.0
343,2023D44505, Voor,0.9999999701976776,0.0
344,2023D44839, voor,0.9117579460144043,0.0882420465350151
345,2023D44926, Voor,1.0,0.0
346,2023D44626, Tegen,0.4825441837310791,0.5174559056758881
347,2023D44835, Voor,1.0000000596046448,0.0
348,2023D44847, voor,0.881476879119873,0.11852321028709412
349,2023D44809, Voor,0.9999999701976776,0.0
350,2023D44808, voor,1.0000000298023224,0.0
351,2023D44844, Voor,1.0000000298023224,0.0
352,2023D44510, Voor,1.0,0.0
353,2023D44495, Voor,0.9104571640491486,0.08954287320375443
354,2023D44486, voor,0.7488629519939423,0.2511370778083801
355,2023D44356, Voor,1.0000000298023224,0.0
356,2023D44322, voor,0.8511517643928528,0.1488482654094696
357,2023D44715, Tegen,0.05495811626315117,0.9450419098138809
358,2023D44718, Tegen,0.0,1.0000000298023224
359,2023D44683, Tegen,0.3393853008747101,0.6606147140264511
360,2023D44518, voor,1.0,0.0
361,2023D44522, Voor,0.8791018426418304,0.12089814245700836
362,2023D44516, Voor,0.6947081983089447,0.3052917718887329
363,2023D44684, Tegen,0.23643270879983902,0.7635672837495804
364,2023D44496, Voor,1.0000000298023224,0.0
365,2023D44687, Voor,0.8836332559585571,0.11636678874492645
366,2023D44521, Voor,1.0,0.0
367,2023D44523, voor,1.0000000596046448,0.0
368,2023D44517, Voor,1.0,0.0
369,2023D44739, voor,0.7340976595878601,0.2659023553133011
370,2023D44515, Voor,1.0,0.0
371,2023D44762, Voor,0.8459444046020508,0.15405556559562683
372,2023D44498, voor,0.9999999701976776,0.0
373,2023D44751, Tegen,0.0,0.9999999850988388
374,2023D44797, Tegen,0.5153143256902695,0.4846856817603111
375,2023D44803, voor,0.9999999701976776,0.0
376,2023D44494, Voor,1.0,0.0
377,2023D44802, Voor,0.9273748397827148,0.07262515276670456
378,2023D44748, Tegen,0.4008619487285614,0.5991381704807281
379,2023D44872, Voor,0.8921898901462555,0.10781016200780869
380,2023D44798, Tegen,0.47844626009464264,0.5215537548065186
381,2023D44760, Voor,0.711376965045929,0.28862306475639343
382,2023D44805, Voor,0.8998197019100189,0.10018029063940048
383,2023D44763, Tegen,0.2398688644170761,0.7601311206817627
384,2023D44800, Voor,0.9308774769306183,0.06912252306938171
385,2023D44796, Voor,1.0,0.0
386,2023D44804, Voor,1.0000000596046448,0.0
387,2023D44799, voor,0.9999999701976776,0.0
388,2023D44863, Tegen,0.0,1.0000000298023224
389,2023D44869, Tegen,0.6068504154682159,0.3931495249271393
390,2023D44860, voor,0.9999999403953552,0.0
391,2023D44758, voor,0.9051860570907593,0.09481397271156311
392,2023D44870, Tegen,0.0,0.9999999701976776
393,2023D44871, Voor,0.8009864091873169,0.1990135759115219
394,2023D44861, Voor,0.9999999701976776,0.0
395,2023D44862, Voor,1.0000000298023224,0.0
396,2023D44858, Tegen,0.36397722363471985,0.6360227763652802
397,2023D44856, Tegen,0.2620510682463646,0.7379488945007324
398,2023D44857, Tegen,0.0,0.9999999403953552
399,2023D44811, Voor,1.0000000298023224,0.0
400,2023D44788, Voor,1.0000000596046448,0.0
401,2023D44868, Tegen,0.5604748725891113,0.43952516466379166
402,2023D44818, Voor,1.0000000298023224,0.0
403,2023D44853, voor,0.5711251646280289,0.42887479066848755
404,2023D44830, Voor,0.7372348010540009,0.26276516914367676
405,2023D44816, Tegen,0.44117793440818787,0.5588221102952957
406,2023D44865, Tegen,0.11573467403650284,0.8842653632164001
407,2023D44864, Voor,0.7107313573360443,0.2892686128616333
408,2023D44852, Voor,0.9999999701976776,0.0
409,2023D44831, voor,0.9999999701976776,0.0
410,2023D44833, Voor,1.0,0.0
411,2023D44855, Voor,0.8485022485256195,0.15149778127670288
412,2023D44815, Voor,1.0000000149011612,0.0
413,2023D44866, Tegen,0.5027953833341599,0.4972046688199043
414,2023D44813, Voor,1.0000000298023224,0.0
415,2023D44867, Voor,0.6883764266967773,0.31162354350090027
416,2023D44851, voor,0.7672726511955261,0.23272733390331268
417,2023D44691, Tegen,0.0,1.0
418,2023D44787, Voor,1.0,0.0
419,2023D44820, Voor,0.7807768881320953,0.21922315657138824
420,2023D44786, voor,0.9052844047546387,0.09471563994884491
421,2023D44823, Voor,1.0000000298023224,0.0
422,2023D44470, Voor,0.9999999701976776,0.0
423,2023D44821, Tegen,0.521009236574173,0.478990763425827
424,2023D44825, Voor,0.8936256170272827,0.10637436807155609
425,2023D44478, Voor,1.0,0.0
426,2023D44810, Voor,0.9329629838466644,0.06703705340623856
427,2023D44826, Voor,0.663376659154892,0.33662334084510803
428,2023D44807, Voor,1.0000000298023224,0.0
429,2023D44832, Voor,1.0000000298023224,0.0
430,2023D44469, Voor,0.9999999701976776,0.0
431,2023D44824, Voor,1.0,0.0
432,2023D44468, Voor,1.0,0.0
433,2023D44884, Voor,1.0000000298023224,0.0
434,2023D44475, Voor,0.9999999701976776,0.0
435,2023D44769, Voor,1.0,0.0
436,2023D44876, Voor,0.9068024158477783,0.09319761395454407
437,2023D44827, Voor,0.9171629846096039,0.08283702284097672
438,2023D44784, Tegen,0.6117343902587891,0.3882656693458557
439,2023D44770, Voor,0.9999999701976776,0.0
440,2023D44476, Tegen,0.531407505273819,0.46859249472618103
441,2023D44688, voor,0.7844411134719849,0.21555890142917633
442,2023D44828, Tegen,0.4149778187274933,0.5850221812725067
443,2023D44888, Voor,1.0,0.0
444,2023D44473, voor,1.0000000298023224,0.0
445,2023D44883, Voor,0.6792605221271515,0.3207394778728485
446,2023D44881, Voor,0.7906652092933655,0.2093348354101181
447,2023D44889, Voor,0.9332122206687927,0.06678774207830429
448,2023D44773, Voor,0.849776566028595,0.1502234786748886
449,2023D44890, voor,0.9999999701976776,0.0
450,2023D44471, Voor,1.0000000298023224,0.0
451,2023D44887, Voor,1.0,0.0
452,2023D44891, voor,0.9999999701976776,0.0
453,2023D44877, voor,0.6590788811445236,0.34092114865779877
454,2023D44892, voor,1.0,0.0
455,2023D44875, Voor,1.0,0.0
456,2023D44764, Voor,1.0,0.0
457,2023D44885, Tegen,0.33987756073474884,0.6601224392652512
458,2023D44882, Tegen,0.5772100687026978,0.4227900207042694
459,2023D44834, Tegen,0.0,0.9999999701976776
460,2023D44772, Voor,1.0,0.0
461,2023D44880, Voor,0.9999999701976776,0.0
462,2023D44771, Tegen,0.4678073972463608,0.5321926474571228
463,2023D44383, Tegen,0.10344047099351883,0.8965595215559006
464,2023D44407, Voor,1.0000000596046448,0.0
465,2023D44382, Voor,1.0,0.0
466,2023D44379, Voor,1.0,0.0
467,2023D44380, Voor,0.9468075335025787,0.05319244787096977
468,2023D44384, Tegen,0.12456034123897552,0.8754396736621857
469,2023D44386, Voor,1.0,0.0
470,2023D44381, Voor,0.9340212643146515,0.06597872078418732
471,2023D44117, Voor,0.8427517712116241,0.15724819898605347
472,2023D44368, Voor,1.0000000298023224,0.0
473,2023D44230, Tegen,0.5333552062511444,0.46664489805698395
474,2023D44200, voor,1.0000000298023224,0.0
475,2023D44388, Tegen,0.2474505603313446,0.752549409866333
476,2023D44394, voor,1.0,0.0
477,2023D44393, Tegen,0.47538989782333374,0.5246101468801498
478,2023D44397, Voor,0.8915958106517792,0.10840418189764023
479,2023D44395, Tegen,0.3087427020072937,0.6912573277950287
480,2023D44396, Tegen,0.19404517859220505,0.8059547543525696
481,2023D44415, Voor,0.9419867992401123,0.0580131933093071
482,2023D44416, Voor,1.0,0.0
483,2023D44413, Voor,1.0000000596046448,0.0
484,2023D44392, Tegen,0.0,1.000000074505806
485,2023D44402, Voor,0.8936258256435394,0.10637420415878296
486,2023D44399, voor,0.9330990016460419,0.06690096110105515
487,2023D44403, Voor,0.8335281610488892,0.16647183895111084
488,2023D44401, Voor,0.9999999701976776,0.0
489,2023D44404, Voor,0.9407023787498474,0.05929768458008766
490,2023D44109, Tegen,0.0,1.0000000223517418
491,2023D44095, Voor,1.0000000596046448,0.0
492,2023D44058, Voor,1.0000000298023224,0.0
493,2023D43740, Tegen,0.0,0.9999999850988388
494,2023D43813, voor,0.9999999701976776,0.0
495,2023D43734, voor,0.6536044180393219,0.3463955521583557
496,2023D43748, Voor,0.9999999701976776,0.0
497,2023D43744, Voor,1.0,0.0
498,2023D43731, Voor,0.9411862790584564,0.05881369113922119
499,2023D43746, voor,0.8788783848285675,0.12112163752317429
500,2023D43369, Voor,0.9313881397247314,0.06861180812120438
501,2023D43585, Tegen,0.17293952405452728,0.8270604759454727
502,2023D43582, voor,0.9999999701976776,0.0
503,2023D43824, Voor,0.9999999850988388,0.0
504,2023D43371, Voor,1.0,0.0
505,2023D43201, Voor,0.9999999701976776,0.0
506,2023D43200, Tegen,0.4958447813987732,0.5041552484035492
507,2023D43329, Voor,0.7420465052127838,0.2579534649848938
508,2023D43828, voor,0.9181114733219147,0.08188848197460175
509,2023D44059, Voor,1.0,0.0
510,2023D43002, voor,1.0,0.0
511,2023D44063, Voor,1.0000000596046448,0.0
512,2023D42871, Voor,0.8159745931625366,0.1840253472328186
513,2023D43599, voor,0.9016036093235016,0.09839632362127304
514,2023D43255, Voor,0.9999999701976776,0.0
515,2023D44056, Voor,1.0,0.0
516,2023D44046, Tegen,0.25885824859142303,0.741141751408577
517,2023D44104, Tegen,0.3470456674695015,0.6529542803764343
518,2023D44100, voor,0.8581027686595917,0.14189721643924713
519,2023D44105, Voor,1.0,0.0
520,2023D44101, Voor,1.0000000298023224,0.0
521,2023D44114, Tegen,0.0,1.0000000149011612
522,2023D44111, Voor,1.0000000298023224,0.0
