,id,llama_PVV_vote,llama_PVV_voor,llama_PVV_tegen,llama_GroenLinks-PvdA_vote,llama_GroenLinks-PvdA_voor,llama_GroenLinks-PvdA_tegen,llama_VVD_vote,llama_VVD_voor,llama_VVD_tegen,llama_NSC_vote,llama_NSC_voor,llama_NSC_tegen,llama_D66_vote,llama_D66_voor,llama_D66_tegen,llama_BBB_vote,llama_BBB_voor,llama_BBB_tegen,llama_CDA_vote,llama_CDA_voor,llama_CDA_tegen,llama_SP_vote,llama_hSP_voor,llama_SP_tegen,llama_ChristenUnie_vote,llama_ChristenUnie_voor,llama_ChristenUnie_tegen,llama_DENK_vote,llama_DENK_voor,llama_DENK_tegen,llama_PvdD_vote,llama_PvdD_voor,llama_PvdD_tegen,llama_SGP_vote,llama_SGP_voor,llama_SGP_tegen,llama_FVD_vote,llama_FVD_voor,llama_FVD_tegen,llama_Volt_vote,llama_Volt_voor,llama_Volt_tegen,llama_JA21_vote,llama_JA21_voor,llama_JA21_tegen
13,2024D03711, Voor,0.6297745704650879,0.3702253997325897, Voor,0.6992543935775757,0.30074554681777954, Voor,0.55832696,0.44167295, Voor,0.22815650701522827,0.22815650701522827, Voor,0.7772998809814453,0.22270013391971588, Voor,0.1561049073934555,0.1561049073934555, Voor,0.71542394,0.284576, Voor,0.7310585,0.2689414, Voor,0.7217432856559753,0.2782568037509918, Voor,0.18476749956607819,0.18476749956607819, Voor,0.2309197634458542,0.2309197634458542, Voor,0.44552955,0.44552955, Voor,0.2422056496143341,0.2422056496143341, Voor,0.7279754281044006,0.272024542093277, Voor,0.7401743531227112,0.2598256468772888
14,2024D03645, Voor,0.7745833396911621,0.22541660070419312, Voor,0.16885694861412048,0.16885694861412048, Voor,0.74017435,0.25982565, Voor,0.9136765003204346,0.08632347732782364, Voor,1.0,0.0, Voor,1.0,0.0, Voor,0.84389514,0.1561049, Voor,0.9019206,0.09807932, Voor,0.15002882480621338,0.15002882480621338, Voor,0.9196425676345825,0.08035746961832047, Voor,0.8688267469406128,0.131173238158226, Voor,0.6688803,0.33111975, Voor,0.8652241230010986,0.13477590680122375, Voor,0.9099069833755493,0.0900929868221283, Voor,0.8902943134307861,0.10970576852560043
15,2024D03647, Voor,0.5350984334945679,0.46490156650543213, Voor,0.4225046634674072,0.4225046634674072, T,0.5774954,0.5774954, Voor,0.6859493851661682,0.3140505254268646, Voor,0.7577943801879883,0.2422056496143341, Voor,0.8289388418197632,0.1710611879825592, Voor,0.3998116,0.3998116, Voor,0.27202454,0.27202454, Voor,0.7185943722724915,0.28140562772750854, Voor,0.7879311442375183,0.2120688259601593, Voor,0.6619228720664978,0.3380771279335022, T,0.45713672,0.54286325, Voor,0.6548947691917419,0.34510526061058044, Voor,0.3345894515514374,0.3345894515514374, Voor,0.6992543935775757,0.30074554681777954
16,2024D03651, Voor,0.6548947691917419,0.34510526061058044, Voor,0.7185943722724915,0.28140562772750854, Voor,0.42250466,0.42250466, Voor,0.8267117142677307,0.17328821122646332, Voor,0.8577680587768555,0.14223188161849976, Voor,0.8902943134307861,0.10970576852560043, Voor,0.746139,0.253861, Voor,0.8397339,0.16026603, Voor,0.7981868386268616,0.2018132358789444, Voor,0.8499712347984314,0.15002882480621338, Voor,0.23651622235774994,0.23651622235774994, Voor,0.59266657,0.40733337, Voor,0.22815650701522827,0.22815650701522827, Voor,0.17328821122646332,0.17328821122646332, Voor,0.7826625108718872,0.21733751893043518
17,2024D03646, T,0.7122321128845215,0.7122321128845215, T,0.6297745704650879,0.6297745704650879, T,0.79565805,0.79565805, T,0.5506073832511902,0.5506073832511902, Voor,0.47268345952033997,0.47268345952033997, Voor,0.581303060054779,0.4186968505382538, T,0.3665897,0.6334103, Voor,0.48047864,0.48047864, T,0.5583269596099854,0.5583269596099854, Voor,0.4455295503139496,0.4455295503139496, T,0.4493926465511322,0.5506073832511902, T,0.7690802,0.7690802, T,0.6039317846298218,0.6039317846298218, T,0.5583269596099854,0.5583269596099854, T,0.5389832258224487,0.5389832258224487
18,2024D03648, Voor,0.20434190332889557,0.20434190332889557, Voor,0.803173840045929,0.19682618975639343, Voor,0.3665897,0.3665897, Voor,0.8991213440895081,0.10087861120700836, Voor,0.9005298018455505,0.09947021305561066, Voor,1.0,0.0, Voor,0.8267117,0.17328821, Voor,0.8872046,0.1127954, Voor,0.14223188161849976,0.14223188161849976, Voor,0.9224823713302612,0.07751765102148056, Voor,0.9019206166267395,0.09807931631803513, Voor,0.6825738,0.31742626, Voor,0.8887587189674377,0.11124119907617569, Voor,0.907312273979187,0.09268777817487717, Voor,0.9059898853302002,0.09401017427444458
19,2024D03644, Voor,0.3242354094982147,0.3242354094982147, Voor,0.7520125508308411,0.24798743426799774, Voor,0.4263216,0.4263216, Voor,0.8459423780441284,0.154057577252388, Voor,0.1294027417898178,0.1294027417898178, Voor,0.08756384253501892,0.08756384253501892, Voor,0.7853086,0.2146914, Voor,0.17553806,0.17553806, Voor,0.8006920218467712,0.19930797815322876, Voor,0.8723474144935608,0.1276526153087616, Voor,0.7853085994720459,0.2146914005279541, Voor,0.5964331,0.40356687, Voor,0.20946966111660004,0.20946966111660004, Voor,0.14804720878601074,0.14804720878601074, Voor,0.8198933005332947,0.18010663986206055
20,2024D03633, Voor,0.5078119039535522,0.49218812584877014, Voor,0.36296918988227844,0.36296918988227844, T,0.5078119,0.5078119, Voor,0.7490871548652649,0.25091278553009033, Voor,0.7401743531227112,0.2598256468772888, Voor,0.8289388418197632,0.1710611879825592, Voor,0.54286325,0.45713672, Voor,0.34158248,0.34158248, Voor,0.6513549089431763,0.3486451208591461, Voor,0.8056321740150452,0.19436781108379364, Voor,0.35220181941986084,0.35220181941986084, T,0.5964331,0.5964331, Voor,0.37387582659721375,0.37387582659721375, Voor,0.29746994376182556,0.29746994376182556, Voor,0.7154239416122437,0.2845759987831116
21,2024D03641, T,0.8267117142677307,0.8267117142677307, T,0.6654106378555298,0.6654106378555298, T,0.14804721,0.85195285, T,0.6442251205444336,0.6442251205444336, T,0.5660185217857361,0.5660185217857361, T,0.5039061903953552,0.5039061903953552, T,0.7718435,0.7718435, T,0.57367843,0.57367843, T,0.43398144841194153,0.5660185217857361, Voor,0.5039061903953552,0.4960938096046448, T,0.66888028383255,0.66888028383255, T,0.8459424,0.8459424, T,0.702530026435852,0.702530026435852, T,0.3073580265045166,0.6926419734954834, T,0.6406359076499939,0.6406359076499939
22,2024D03637, T,0.5888891220092773,0.5888891220092773, T,0.5621764659881592,0.5621764659881592, T,0.7690802,0.7690802, Voor,0.41111084818840027,0.41111084818840027, Voor,0.702530026435852,0.29746994376182556, Voor,0.702530026435852,0.29746994376182556, T,0.5851011,0.5851011, Voor,0.40356687,0.40356687, Voor,0.6076632142066956,0.3923368453979492, Voor,0.6155012249946594,0.3399120271205902, Voor,0.4493926465511322,0.4493926465511322, T,0.6959583,0.6959583, Voor,0.4882833957672119,0.4882833957672119, Voor,0.4960938096046448,0.4960938096046448, Voor,0.4035668671131134,0.4035668671131134
23,2024D03632, Voor,0.4765796959400177,0.4765796959400177, Voor,0.5851011276245117,0.4148988425731659, T,0.37387583,0.6261242, Voor,0.7122321128845215,0.28776782751083374, Voor,0.7401743531227112,0.2598256468772888, Voor,0.7956580519676208,0.20434190332889557, Voor,0.6039318,0.39606813, Voor,0.7248702,0.2751297, Voor,0.7772998809814453,0.22270013391971588, Voor,0.7981868386268616,0.2018132358789444, Voor,0.6442251205444336,0.3557748794555664, T,0.5506074,0.5506074, Voor,0.35220181941986084,0.35220181941986084, Voor,0.622459352016449,0.3775406777858734, Voor,0.6992543935775757,0.30074554681777954
24,2024D03629, T,0.39606812596321106,0.6039317846298218, T,0.554470419883728,0.554470419883728, T,0.6893056,0.6893056, Voor,0.5621764659881592,0.43782347440719604, Voor,0.39981159567832947,0.39981159567832947, Voor,0.7122321128845215,0.28776782751083374, T,0.48047864,0.5195213, Voor,0.6297746,0.3702254, Voor,0.611382007598877,0.38861799240112305, Voor,0.3140505254268646,0.3140505254268646, Voor,0.4610167443752289,0.4610167443752289, T,0.30074555,0.6992544, T,0.4804786443710327,0.5195212960243225, T,0.4960938096046448,0.5039061903953552, Voor,0.41111084818840027,0.41111084818840027
25,2024D03628, Voor,0.5583269596099854,0.4416729509830475, Voor,0.30074554681777954,0.30074554681777954, Voor,0.44167295,0.44167295, Voor,0.7690802216529846,0.2309197634458542, Voor,0.861538290977478,0.13846178352832794, Voor,0.861538290977478,0.13846178352832794, Voor,0.40356687,0.40356687, Voor,0.7826625,0.21733752, Voor,0.2782568037509918,0.2782568037509918, Voor,0.131173238158226,0.131173238158226, Voor,0.24508503079414368,0.24508503079414368, T,0.45713672,0.54286325, Voor,0.28140562772750854,0.28140562772750854, Voor,0.7634837031364441,0.23651622235774994, Voor,0.7718434929847717,0.22815650701522827
26,2024D03625, Voor,0.6723317503929138,0.32766830921173096, Voor,0.7090190649032593,0.29098087549209595, Voor,0.63703084,0.3629692, Voor,0.8479676842689514,0.15203222632408142, Voor,0.8688267469406128,0.131173238158226, Voor,0.8774767518043518,0.12252319604158401, Voor,0.692642,0.30735803, Voor,0.81047887,0.18952109, Voor,0.812867283821106,0.18713267147541046, Voor,0.917302668094635,0.08269734680652618, Voor,0.8354835510253906,0.16451647877693176, Voor,0.5506074,0.44939265, Voor,0.7662935853004456,0.23370635509490967, Voor,0.8080671429634094,0.191932812333107, Voor,0.803173840045929,0.19682618975639343
27,2024D03627, Voor,0.3242354094982147,0.3242354094982147, Voor,0.7371581792831421,0.2628418505191803, Voor,0.34158248,0.34158248, Voor,0.16885694861412048,0.16885694861412048, Voor,0.8887587189674377,0.11124119907617569, Voor,0.9124361276626587,0.08756384253501892, Voor,0.79310596,0.20689404, Voor,0.84997123,0.15002882, Voor,0.8558511137962341,0.14414885640144348, Voor,0.1175721287727356,0.1175721287727356, Voor,0.8006920218467712,0.19930797815322876, Voor,0.61508787,0.38491213, Voor,0.8152324557304382,0.18476749956607819, Voor,0.154057577252388,0.154057577252388, Voor,0.16667540371418,0.16667540371418
28,2024D03501, T,0.6584175825119019,0.6584175825119019, T,0.611382007598877,0.611382007598877, T,0.7310585,0.7310585, T,0.4455295503139496,0.554470419883728, T,0.5350984334945679,0.5350984334945679, Voor,0.5926665663719177,0.4073333740234375, T,0.6406359,0.6406359, T,0.5312094,0.5312094, Voor,0.5273165106773376,0.47268345952033997, Voor,0.5964331030845642,0.4035668671131134, T,0.5428632497787476,0.5428632497787476, T,0.73411953,0.73411953, T,0.5389832258224487,0.5389832258224487, T,0.5156198740005493,0.5156198740005493, T,0.5506073832511902,0.5506073832511902
29,2024D03624, T,0.5621764659881592,0.5621764659881592, Voor,0.43782347440719604,0.43782347440719604, T,0.34510526,0.65489477, Voor,0.6477981805801392,0.35220181941986084, Voor,0.6959583163261414,0.30404162406921387, Voor,0.7634837031364441,0.23651622235774994, Voor,0.54286325,0.45713672, Voor,0.6619229,0.33807713, Voor,0.33111974596977234,0.33111974596977234, Voor,0.7122321128845215,0.28776782751083374, Voor,0.5736784338951111,0.4263215959072113, T,0.3702254,0.6297746, Voor,0.5851011276245117,0.4148988425731659, Voor,0.6548947691917419,0.34510526061058044, Voor,0.611382007598877,0.38861799240112305
30,2024D03504, T,0.7090190649032593,0.7090190649032593, T,0.37387582659721375,0.6261242032051086, T,0.25683197,0.74316794, T,0.5,0.5, Voor,0.43398144841194153,0.43398144841194153, Voor,0.33111974596977234,0.33111974596977234, T,0.61508787,0.61508787, T,0.4882834,0.5117166, T,0.5039061903953552,0.5039061903953552, Voor,0.6406359076499939,0.3593641221523285, T,0.41111084818840027,0.5888891220092773, T,0.7577944,0.7577944, T,0.4148988425731659,0.5851011276245117, Voor,0.5039061903953552,0.4960938096046448, T,0.5350984334945679,0.5350984334945679
31,2024D03502, Voor,0.66888028383255,0.33111974596977234, Voor,0.6992543935775757,0.30074554681777954, Voor,0.611382,0.388618, Voor,0.7662935853004456,0.23370635509490967, Voor,0.8354835510253906,0.16451647877693176, Voor,0.8840392231941223,0.11596070975065231, Voor,0.7310585,0.2689414, Voor,0.80317384,0.19682619, Voor,0.793105959892273,0.20689404010772705, Voor,0.851952850818634,0.14804720878601074, Voor,0.2309197634458542,0.2309197634458542, Voor,0.6039318,0.39606813, Voor,0.7634837031364441,0.23651622235774994, Voor,0.2120688259601593,0.2120688259601593, Voor,0.7718434929847717,0.22815650701522827
32,2024D03509, T,1.0,1.0, T,0.9005298018455505,0.9005298018455505, T,1.0,1.0, T,0.8333245515823364,0.8333245515823364, T,0.8688267469406128,0.8688267469406128, T,0.7745833396911621,0.7745833396911621, T,0.91964257,0.91964257, T,0.8311431,0.8311431, T,0.9207897186279297,0.9207897186279297, T,0.22000709176063538,0.7799928188323975, T,0.8438951373100281,0.8438951373100281, T,1.0,1.0, T,0.9184802770614624,0.9184802770614624, T,0.9124361276626587,0.9124361276626587, T,0.870597243309021,0.870597243309021
33,2024D03623, T,0.45713672041893005,0.5428632497787476, Voor,0.4225046634674072,0.4225046634674072, T,0.6039318,0.6039318, Voor,0.3557748794555664,0.3557748794555664, Voor,0.7431679368019104,0.25683197379112244, Voor,0.8080671429634094,0.191932812333107, T,0.49218813,0.5078119, Voor,0.3242354,0.3242354, Voor,0.6001883745193481,0.39981159567832947, Voor,0.837619960308075,0.16238002479076385, Voor,0.4073333740234375,0.4073333740234375, T,0.6039318,0.6039318, Voor,0.637030839920044,0.36296918988227844, Voor,0.26894140243530273,0.26894140243530273, Voor,0.702530026435852,0.29746994376182556
34,2024D03507, T,0.5467381477355957,0.5467381477355957, Voor,0.6039317846298218,0.39606812596321106, T,0.43782347,0.56217647, Voor,0.31742626428604126,0.31742626428604126, Voor,0.7634837031364441,0.23651622235774994, Voor,0.22815650701522827,0.22815650701522827, Voor,0.41869685,0.41869685, Voor,0.7217433,0.2782568, Voor,0.6926419734954834,0.3073580265045166, Voor,0.7690802216529846,0.2309197634458542, Voor,0.3380771279335022,0.3380771279335022, T,0.40733337,0.59266657, Voor,0.5698526501655579,0.43014732003211975, Voor,0.4035668671131134,0.4035668671131134, Voor,0.6001883745193481,0.39981159567832947
35,2024D03506, T,0.5964331030845642,0.5964331030845642, T,0.5428632497787476,0.5428632497787476, T,0.7279754,0.7279754, Voor,0.5660185217857361,0.43398144841194153, Voor,0.6442251205444336,0.3557748794555664, Voor,0.6992543935775757,0.30074554681777954, T,0.42250466,0.5774954, Voor,0.43782347,0.43782347, Voor,0.3593641221523285,0.3593641221523285, Voor,0.7090190649032593,0.29098087549209595, Voor,0.4532618820667267,0.4532618820667267, T,0.6619229,0.6619229, Voor,0.5467381477355957,0.4532618820667267, Voor,0.4035668671131134,0.4035668671131134, Voor,0.6039317846298218,0.39606812596321106
36,2024D03474, Voor,0.4225046634674072,0.4225046634674072, Voor,0.6959583163261414,0.30404162406921387, T,0.53509843,0.53509843, Voor,0.2422056496143341,0.2422056496143341, Voor,0.793105959892273,0.20689404010772705, Voor,0.8539126515388489,0.14608724415302277, Voor,0.6688803,0.33111975, Voor,0.75201255,0.24798743, Voor,0.7634837031364441,0.23651622235774994, Voor,0.8333245515823364,0.16667540371418, Voor,0.7310584783554077,0.26894140243530273, T,0.4960938,0.5039062, Voor,0.2628418505191803,0.2628418505191803, Voor,0.22815650701522827,0.22815650701522827, Voor,0.7981868386268616,0.2018132358789444
37,2024D03468, Voor,0.4035668671131134,0.4035668671131134, Voor,0.30074554681777954,0.30074554681777954, Voor,0.48047864,0.48047864, Voor,0.7662935853004456,0.23370635509490967, Voor,0.793105959892273,0.20689404010772705, Voor,0.851952850818634,0.14804720878601074, Voor,0.692642,0.30735803, Voor,0.2146914,0.2146914, Voor,0.2309197634458542,0.2309197634458542, Voor,0.839733898639679,0.16026602685451508, Voor,0.7490871548652649,0.25091278553009033, T,0.5078119,0.5078119, Voor,0.6825737953186035,0.31742626428604126, Voor,0.7490871548652649,0.25091278553009033, Voor,0.7826625108718872,0.21733751893043518
38,2024D03463, Voor,0.7279754281044006,0.272024542093277, Voor,0.8152324557304382,0.18476749956607819, Voor,0.28776783,0.28776783, Voor,0.7879311442375183,0.2120688259601593, Voor,0.8438951373100281,0.1561049073934555, Voor,0.8633915185928345,0.13660839200019836, Voor,0.5544704,0.44552955, Voor,0.21206883,0.21206883, Voor,0.812867283821106,0.18713267147541046, Voor,0.9273632168769836,0.07263670861721039, Voor,0.22815650701522827,0.22815650701522827, Voor,0.5964331,0.40356687, Voor,0.7217432856559753,0.2782568037509918, Voor,0.8333245515823364,0.16667540371418, Voor,0.8244619369506836,0.1755380630493164
39,2024D03470, T,0.2598256468772888,0.7401743531227112, T,0.6893056035041809,0.6893056035041809, T,0.800692,0.800692, T,0.38861799240112305,0.611382007598877, T,0.43014732003211975,0.5698526501655579, Voor,0.5506073832511902,0.4493926465511322, T,0.74316794,0.74316794, T,0.53509843,0.53509843, T,0.38861799240112305,0.611382007598877, Voor,0.45713672041893005,0.45713672041893005, T,0.6150878667831421,0.6150878667831421, T,0.81523246,0.81523246, T,0.6825737953186035,0.6825737953186035, T,0.5698526501655579,0.5698526501655579, T,0.39981159567832947,0.6001883745193481
40,2024D03464, Voor,0.4455295503139496,0.4455295503139496, Voor,0.36296918988227844,0.36296918988227844, Voor,0.4843801,0.4843801, Voor,0.7606506943702698,0.2393493503332138, Voor,0.7905303239822388,0.20946966111660004, Voor,0.8670356869697571,0.13296423852443695, Voor,0.62245935,0.37754068, Voor,0.70901906,0.29098088, Voor,0.6548947691917419,0.34510526061058044, Voor,0.18010663986206055,0.18010663986206055, Voor,0.28776782751083374,0.28776782751083374, T,0.4765797,0.52342033, Voor,0.6825737953186035,0.31742626428604126, Voor,0.702530026435852,0.29746994376182556, Voor,0.7401743531227112,0.2598256468772888
41,2024D03461, T,0.43398144841194153,0.5660185217857361, Voor,0.4186968505382538,0.4186968505382538, T,0.67233175,0.67233175, Voor,0.3954555094242096,0.3954555094242096, Voor,0.37387582659721375,0.37387582659721375, Voor,0.7310584783554077,0.26894140243530273, T,0.46879062,0.5312094, Voor,0.38491213,0.38491213, Voor,0.3415824770927429,0.3415824770927429, Voor,0.6539580821990967,0.2994037866592407, Voor,0.41111084818840027,0.41111084818840027, T,0.35220182,0.6477982, Voor,0.43014732003211975,0.43014732003211975, Voor,0.6261242032051086,0.37387582659721375, Voor,0.37387582659721375,0.37387582659721375
42,2024D03467, T,0.6261242032051086,0.6261242032051086, Voor,0.5621764659881592,0.43782347440719604, T,0.692642,0.692642, Voor,0.611382007598877,0.38861799240112305, Voor,0.66888028383255,0.33111974596977234, Voor,0.7461389899253845,0.2538610100746155, T,0.5039062,0.5039062, Voor,0.41111085,0.41111085, Voor,0.43014732003211975,0.43014732003211975, Voor,0.28776782751083374,0.28776782751083374, Voor,0.5350984334945679,0.46490156650543213, T,0.6406359,0.6406359, Voor,0.46879062056541443,0.46879062056541443, Voor,0.5964331030845642,0.4035668671131134, Voor,0.3812195360660553,0.3812195360660553
