,id,llama_PVV_vote,llama_PVV_voor,llama_PVV_tegen,llama_GroenLinks-PvdA_vote,llama_GroenLinks-PvdA_voor,llama_GroenLinks-PvdA_tegen,llama_VVD_vote,llama_VVD_voor,llama_VVD_tegen,llama_NSC_vote,llama_NSC_voor,llama_NSC_tegen,llama_D66_vote,llama_D66_voor,llama_D66_tegen,llama_BBB_vote,llama_BBB_voor,llama_BBB_tegen,llama_CDA_vote,llama_CDA_voor,llama_CDA_tegen,llama_SP_vote,llama_hSP_voor,llama_SP_tegen,llama_ChristenUnie_vote,llama_ChristenUnie_voor,llama_ChristenUnie_tegen,llama_DENK_vote,llama_DENK_voor,llama_DENK_tegen,llama_PvdD_vote,llama_PvdD_voor,llama_PvdD_tegen,llama_SGP_vote,llama_SGP_voor,llama_SGP_tegen,llama_FVD_vote,llama_FVD_voor,llama_FVD_tegen,llama_Volt_vote,llama_Volt_voor,llama_Volt_tegen,llama_JA21_vote,llama_JA21_voor,llama_JA21_tegen
10,2024D03690, Tegen,0.11101073771715164,0.8889892995357513, Tegen,0.3645336329936981,0.6354663223028183, Tegen,0.4317561388015747,0.5682438611984253, Tegen,0.361248180270195,0.6387517601251602, voor,0.6106773912906647,0.38932256400585175, Tegen,0.42403842508792877,0.5759615898132324, Tegen,0.4453800320625305,0.5546199604868889, Tegen,0.3127729445695877,0.6872271150350571, Tegen,0.41658976674079895,0.5834102481603622, Tegen,0.3128601685166359,0.6871398091316223, Tegen,0.3204718604683876,0.6795281767845154, Tegen,0.10745307058095932,0.8925469219684601, Tegen,0.11013612896203995,0.889863908290863, Tegen,0.45951762795448303,0.5404823571443558, Tegen,0.2385965958237648,0.7614034414291382
11,2024D03662, Tegen,0.4811716079711914,0.5188283547759056, Voor,0.842980146408081,0.15701989829540253, voor,0.771821916103363,0.22817808389663696, Voor,0.7336926460266113,0.2663072943687439, voor,0.92233607172966,0.07766388356685638, voor,0.7809813618659973,0.21901866793632507, Voor,0.7796176075935364,0.22038237750530243, Voor,0.6988052725791931,0.3011947274208069, voor,0.8389803171157837,0.16101974248886108, voor,0.6025021076202393,0.39749789983034134, Tegen,0.6294475495815277,0.3705524802207947, Tegen,0.4408145695924759,0.5591854900121689, Tegen,0.45292802155017853,0.5470719262957573, voor,0.812242865562439,0.18775711953639984, Tegen,0.5255926698446274,0.47440730035305023
12,2024D03671, Tegen,0.09940200299024582,0.9005979895591736, Tegen,0.38890400528907776,0.611096054315567, Tegen,0.40343962609767914,0.5965603142976761, Tegen,0.30040232837200165,0.6995976865291595, voor,0.5793058723211288,0.42069409042596817, Tegen,0.4037458002567291,0.5962542295455933, Tegen,0.4402092695236206,0.5597907453775406, Tegen,0.21627355366945267,0.7837263941764832, Tegen,0.4485447406768799,0.5514552593231201, Tegen,0.13651856780052185,0.8634813725948334, Tegen,0.2866354435682297,0.7133645266294479, Tegen,0.10375791788101196,0.8962420672178268, Tegen,0.08491756021976471,0.9150824248790741, Tegen,0.4074888527393341,0.5925110578536987, Tegen,0.11848195642232895,0.8815180659294128
13,2024D03711, Voor,1.0000000298023224,0.0, Voor,1.0,0.0, Voor,1.0000000298023224,0.0, Voor,1.0000000149011612,0.0, Voor,1.0000000447034836,0.0, Voor,0.9999999701976776,0.0, Voor,1.0000000447034836,0.0, Voor,1.0000000298023224,0.0, Voor,1.0000000298023224,0.0, Voor,1.0000000596046448,0.0, Voor,1.0000000149011612,0.0, Voor,0.9044280648231506,0.09557195007801056, Voor,0.9058593958616257,0.09414052963256836, Voor,1.0,0.0, Voor,1.0000000298023224,0.0
14,2024D03645, Voor,0.8044030070304871,0.19559699296951294, Voor,0.8517341017723083,0.14826586842536926, Voor,0.8703508675098419,0.12964916229248047, Voor,0.8342786729335785,0.1657213419675827, Voor,0.9260048568248749,0.07399515807628632, Voor,0.8798764050006866,0.12012365460395813, Voor,0.9133289456367493,0.08667103946208954, Voor,0.8586060106754303,0.1413940191268921, Voor,0.8644140958786011,0.1355859786272049, Voor,0.7157339751720428,0.28426608443260193, Voor,0.8250824809074402,0.17491750419139862, Voor,0.8161880373954773,0.1838120073080063, Voor,0.7590557783842087,0.2409442514181137, Voor,0.8556177020072937,0.1443822681903839, Voor,0.7643288373947144,0.23567117750644684
15,2024D03647, Voor,0.7951171100139618,0.20488286018371582, Voor,0.8501503765583038,0.14984965324401855, Voor,0.8849395215511322,0.11506049335002899, Voor,0.8066290318965912,0.1933709681034088, Voor,1.0000000298023224,0.0, Voor,0.8356766700744629,0.16432331502437592, Voor,0.8959786593914032,0.1040213406085968, Voor,0.8082378804683685,0.19176208972930908, Voor,0.8777109682559967,0.12228906154632568, Voor,0.7218044102191925,0.27819564938545227, Voor,0.7545696198940277,0.24543032050132751, Voor,0.7486757934093475,0.25132423639297485, Voor,0.6964250802993774,0.3035748600959778, Voor,0.8252952992916107,0.1747046858072281, Voor,0.6216760575771332,0.3783239349722862
16,2024D03651, Tegen,0.07751356810331345,0.9224863350391388, Voor,0.6610253155231476,0.3389746844768524, Tegen,0.38196083903312683,0.618039108812809, Tegen,0.2577340379357338,0.7422659397125244, Voor,0.7125442326068878,0.28745579719543457, Tegen,0.27540355175733566,0.7245964407920837, Tegen,0.3661566823720932,0.6338433027267456, Tegen,0.29912713170051575,0.7008728384971619, Tegen,0.5173004269599915,0.48269955068826675, Tegen,0.13181732594966888,0.8681826740503311, Tegen,0.45013095438480377,0.5498690605163574, Tegen,0.0645521953701973,0.9354477375745773, Tegen,0.0,0.9999999552965164, Tegen,0.33203496038913727,0.6679650545120239, Tegen,0.10515737533569336,0.8948426097631454
17,2024D03646, Voor,0.7644443213939667,0.23555564880371094, Voor,0.8679317235946655,0.13206827640533447, Voor,0.8964538872241974,0.10354610532522202, Voor,0.8238677978515625,0.1761322170495987, Voor,0.930045872926712,0.06995419412851334, Voor,0.8513067066669464,0.1486932784318924, Voor,0.8803659677505493,0.11963404715061188, Voor,0.817315936088562,0.18268409371376038, Voor,0.8779796957969666,0.12202037125825882, Voor,0.7616773247718811,0.23832274973392487, Voor,0.796016663312912,0.20398329198360443, Voor,0.7620421051979065,0.23795785009860992, Voor,0.6950328350067139,0.3049672245979309, voor,0.8769259750843048,0.123074010014534, Tegen,0.58734530210495,0.41265469044446945
18,2024D03648, Tegen,0.5315294861793518,0.4684705138206482, Voor,0.8298945277929306,0.1701054871082306, Voor,0.7590449452400208,0.24095502495765686, Voor,0.7425153702497482,0.25748467445373535, Voor,0.9256958961486816,0.07430407404899597, Voor,0.7545375674962997,0.24546250700950623, Voor,0.8273181915283203,0.17268185317516327, Voor,0.846992164850235,0.15300776064395905, Voor,0.8671976923942566,0.13280226290225983, Tegen,0.6308745443820953,0.3691254258155823, Voor,0.7324100136756897,0.2675899565219879, Tegen,0.5617741793394089,0.43822580575942993, Tegen,0.4680611789226532,0.5319387912750244, Voor,0.8501194715499878,0.1498805582523346, Tegen,0.443771094083786,0.5562289208173752
19,2024D03644, Voor,0.7939786911010742,0.20602130889892578, Voor,0.9262666702270508,0.0737333744764328, Voor,0.9029434621334076,0.09705649316310883, Voor,0.9048186838626862,0.09518127888441086, Voor,1.0000000596046448,0.0, Voor,1.0,0.0, Voor,1.0,0.0, Voor,0.8749405741691589,0.12505941092967987, Voor,0.9246052205562592,0.07539480924606323, Voor,0.7766052484512329,0.22339476644992828, Voor,0.8889183700084686,0.11108162254095078, Voor,0.7918180823326111,0.2081819623708725, Voor,0.7271908223628998,0.272809237241745, Voor,0.8809568583965302,0.11904314160346985, Voor,0.7437370121479034,0.25626298785209656
20,2024D03633, Tegen,0.08101541548967361,0.9189845621585846, Tegen,0.3112371861934662,0.6887628436088562, Tegen,0.15985053777694702,0.8401494324207306, Tegen,0.23827113211154938,0.7617288827896118, Tegen,0.4209227114915848,0.5790772885084152, Tegen,0.30135077238082886,0.6986491680145264, Tegen,0.2554124668240547,0.7445875406265259, Tegen,0.10800296813249588,0.8919969797134399, Tegen,0.32105906307697296,0.6789409518241882, Tegen,0.1435345858335495,0.8564654439687729, Tegen,0.2560087516903877,0.7439912259578705, Tegen,0.09139040112495422,0.9086096435785294, Tegen,0.06656156480312347,0.9334384500980377, Tegen,0.36069759726524353,0.6393023580312729, Tegen,0.09085386991500854,0.9091461598873138
21,2024D03641, Tegen,0.28518013656139374,0.7148199006915092, Voor,0.8103954493999481,0.18960459530353546, Voor,0.7469514608383179,0.25304850935935974, Voor,0.6591122150421143,0.34088775515556335, Voor,0.9262666702270508,0.0737333744764328, Voor,0.6324577182531357,0.36754220724105835, Voor,0.7427786439657211,0.25722140073776245, Voor,0.6580498367547989,0.3419501483440399, Voor,0.7499734163284302,0.2500265836715698, Tegen,0.40341879427433014,0.5965812355279922, Voor,0.6342253684997559,0.36577463150024414, Tegen,0.27763788402080536,0.722362145781517, Tegen,0.25826358050107956,0.741736389696598, Voor,0.6825471818447113,0.3174528181552887, Tegen,0.5482708960771561,0.4517291337251663
22,2024D03637, Voor,0.9999999701976776,0.0, Voor,1.0,0.0, Voor,0.9999999701976776,0.0, Voor,1.0000000298023224,0.0, Voor,1.0,0.0, Voor,1.0000000149011612,0.0, Voor,1.0,0.0, Voor,1.0000000149011612,0.0, Voor,0.9999999701976776,0.0, Voor,0.8988553881645203,0.10114464908838272, Voor,0.9999999701976776,0.0, Voor,0.9244383722543716,0.07556158304214478, Voor,1.0000000149011612,0.0, Voor,1.0000000298023224,0.0, Voor,0.8787104785442352,0.12128949910402298
23,2024D03632, Tegen,0.3057536482810974,0.6942463517189026, Voor,0.8678754419088364,0.13212449848651886, Voor,0.6499210596084595,0.3500789999961853, Voor,0.6535850912332535,0.34641486406326294, Voor,0.9222088307142258,0.07779110968112946, Voor,0.6290596723556519,0.37094032764434814, Voor,0.7071666121482849,0.2928333580493927, Voor,0.761977806687355,0.23802217841148376, Voor,0.7491102814674377,0.25088971853256226, Tegen,0.46260207891464233,0.5373978614807129, Voor,0.7963027209043503,0.20369726419448853, Tegen,0.46392980217933655,0.5360701680183411, Tegen,0.20997314155101776,0.7900268211960793, Tegen,0.6066207736730576,0.39337921142578125, Tegen,0.42802704870700836,0.5719729885458946
24,2024D03629, Tegen,0.0,1.0000000596046448, Tegen,0.0,0.9999999701976776, Tegen,0.0,1.0, Tegen,0.0,0.9999999850988388, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999403953552, Tegen,0.0,0.9999999850988388, Tegen,0.0,0.999999925494194, Tegen,0.0,1.0, Tegen,0.0,1.0000000149011612, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0, Tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000298023224
25,2024D03628, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0, Tegen,0.0,1.0, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0, Tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999403953552, Tegen,0.0,1.0000000149011612, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999850988388, Tegen,0.0,1.0, Tegen,0.0,1.0000000596046448, Tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000447034836, Tegen,0.0,1.0
26,2024D03625, Tegen,0.4556608200073242,0.5443392544984818, Voor,0.6263483762741089,0.3736516088247299, voor,0.6752263307571411,0.32477372139692307, Tegen,0.5370011627674103,0.46299882233142853, Voor,0.8102633655071259,0.18973663449287415, voor,0.6118325889110565,0.3881674036383629, Voor,0.7285657823085785,0.2714341878890991, Tegen,0.35162805020809174,0.6483719125390053, voor,0.6469702124595642,0.353029802441597, Tegen,0.36281026899814606,0.6371896713972092, Tegen,0.56082484126091,0.43917521834373474, Tegen,0.41922415792942047,0.5807758197188377, Tegen,0.31626343727111816,0.6837365478277206, Tegen,0.5065466910600662,0.4934532642364502, Tegen,0.3387835621833801,0.6612164825201035
27,2024D03627, Voor,0.8517465591430664,0.14825347065925598, Voor,1.0000000298023224,0.0, Voor,0.9291532635688782,0.07084673643112183, Voor,0.8864471465349197,0.11355287581682205, Voor,1.0,0.0, Voor,1.0000000596046448,0.0, Voor,1.0000000447034836,0.0, Voor,0.8958416879177094,0.10415835678577423, Voor,1.0,0.0, Voor,0.8135842978954315,0.1864156723022461, Voor,0.9176580607891083,0.08234190940856934, Voor,0.8777273744344711,0.12227258086204529, Voor,0.8373424261808395,0.16265757381916046, Voor,0.8808291256427765,0.11917095631361008, Voor,0.7631707191467285,0.2368292659521103
28,2024D03501, Voor,0.8995728492736816,0.10042710602283478, Voor,1.0000000298023224,0.0, Voor,1.0000000298023224,0.0, Voor,1.0000000298023224,0.0, Voor,0.9999999701976776,0.0, Voor,1.0000000149011612,0.0, Voor,1.0,0.0, Voor,1.0000000298023224,0.0, Voor,1.0000000596046448,0.0, Voor,0.8771189749240875,0.12288102507591248, Voor,0.9178974628448486,0.08210251480340958, Voor,0.9089490175247192,0.09105097502470016, Voor,0.8591766357421875,0.1408233344554901, Voor,1.0,0.0, Voor,0.8436492085456848,0.15635079145431519
29,2024D03624, Tegen,0.0,0.9999999850988388, Tegen,0.07950986176729202,0.9204901158809662, Tegen,0.0,1.0, Tegen,0.0,0.999999925494194, Tegen,0.0,1.0, Tegen,0.0,0.9999999403953552, Tegen,0.0,0.9999999850988388, Tegen,0.0,1.0, Tegen,0.0,1.0, Tegen,0.0,1.0, Tegen,0.0,1.0, Tegen,0.0,0.9999999850988388, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999850988388, Tegen,0.0,0.9999999701976776
30,2024D03504, Tegen,0.6221297085285187,0.3778703212738037, Voor,0.7838077247142792,0.2161923199892044, voor,0.8353912830352783,0.1646086722612381, Voor,0.8251440525054932,0.17485594749450684, Voor,0.9282667636871338,0.07173322141170502, Voor,0.7982358038425446,0.20176416635513306, Voor,0.871457576751709,0.12854240834712982, Voor,0.7085680067539215,0.2914319634437561, Voor,0.7914840579032898,0.2085159420967102, Tegen,0.5117792785167694,0.48822078853845596, Tegen,0.601659744977951,0.3983403146266937, Tegen,0.5962716937065125,0.40372830629348755, Tegen,0.49697794020175934,0.5030220597982407, voor,0.8004153668880463,0.19958466291427612, Tegen,0.5470895916223526,0.4529104605317116
31,2024D03502, voor,0.7213142514228821,0.27868571877479553, Voor,0.819570392370224,0.1804296374320984, voor,0.85232874751091,0.14767131209373474, Voor,0.7766052484512329,0.22339476644992828, Voor,0.9117240607738495,0.08827588707208633, voor,0.8184333145618439,0.18156662583351135, Voor,0.848820298910141,0.15117967128753662, voor,0.7561608552932739,0.24383912980556488, voor,0.8267553746700287,0.17324456572532654, voor,0.7251922786235809,0.27480772137641907, voor,0.7427603006362915,0.2572396695613861, voor,0.6988052725791931,0.3011947274208069, Tegen,0.651036262512207,0.3489637076854706, voor,0.8238677978515625,0.1761322170495987, Tegen,0.5340214967727661,0.4659784883260727
32,2024D03509, Tegen,0.0,1.0, Tegen,0.0,0.9999999552965164, Tegen,0.0,0.9999999552965164, Tegen,0.0,1.0, Tegen,0.0,0.9999999552965164, Tegen,0.0,1.0000000149011612, Tegen,0.0,0.9999999850988388, Tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999925494194, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000447034836, Tegen,0.0,1.0000000447034836, Tegen,0.0,0.9999999478459358, Tegen,0.0,1.0000000447034836
33,2024D03623, Tegen,0.5390916615724564,0.46090835332870483, Voor,0.8004153668880463,0.19958466291427612, Voor,0.7836422622203827,0.2163577675819397, Voor,0.6942359805107117,0.30576401948928833, Voor,0.9133312404155731,0.08666878938674927, Voor,0.7758899033069611,0.22411008179187775, Voor,0.8051111698150635,0.19488884508609772, Voor,0.6709297895431519,0.32907024025917053, voor,0.7742531299591064,0.22574689984321594, Tegen,0.5603539347648621,0.43964601308107376, Voor,0.7114099860191345,0.28859004378318787, Tegen,0.5850713849067688,0.4149285852909088, Tegen,0.48206181824207306,0.5179382339119911, voor,0.7146072387695312,0.28539276123046875, Tegen,0.551226943731308,0.4487731009721756
34,2024D03507, Tegen,0.0,0.9999999701976776, Tegen,0.07679525762796402,0.9232047498226166, Tegen,0.0,1.0, Tegen,0.0,1.0000000298023224, Tegen,0.11144296079874039,0.8885570019483566, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000596046448, Tegen,0.0,1.0, Tegen,0.0,1.0, Tegen,0.0,0.9999999403953552, Tegen,0.06712248176336288,0.9328775405883789, Tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999850988388, Tegen,0.0,1.0000000596046448
35,2024D03506, Tegen,0.3099275976419449,0.6900723353028297, Voor,0.7938096225261688,0.2061903476715088, Tegen,0.45621858537197113,0.5437813922762871, Tegen,0.5497847497463226,0.450215220451355, Voor,0.8538974821567535,0.14610253274440765, Tegen,0.5140175521373749,0.48598238825798035, Tegen,0.59939044713974,0.4006095230579376, Tegen,0.5346674174070358,0.46533262729644775, Voor,0.6031346619129181,0.3968653976917267, Tegen,0.3864486813545227,0.6135512888431549, Tegen,0.5748325139284134,0.4251674711704254, Tegen,0.34883950650691986,0.6511604860424995, Tegen,0.07714731246232986,0.9228527247905731, Tegen,0.48346559703350067,0.5165344178676605, Tegen,0.22108718752861023,0.7789128422737122
36,2024D03474, Voor,0.8216396570205688,0.17836035788059235, Voor,0.9341250360012054,0.06587500125169754, Voor,0.9263996183872223,0.07360035926103592, Voor,0.9052316248416901,0.09476839005947113, Voor,1.0000000298023224,0.0, Voor,0.900628387928009,0.09937162697315216, Voor,0.9999999850988388,0.0, Voor,1.0,0.0, Voor,0.8854096531867981,0.11459030210971832, Voor,0.8564324975013733,0.14356745779514313, Voor,0.8617708086967468,0.13822917640209198, Voor,0.7647247314453125,0.2352752834558487, Voor,0.6505995988845825,0.3494003713130951, Voor,0.9267629384994507,0.07323712110519409, Voor,0.696416437625885,0.3035835847258568
37,2024D03468, Tegen,0.0,1.0000000596046448, tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000298023224, Tegen,0.0,1.0, Tegen,0.0,0.9999999701976776, Tegen,0.08791537582874298,0.9120845794677734, Tegen,0.0,1.0000000596046448
38,2024D03463, Voor,0.8576862812042236,0.14231373369693756, voor,0.9389024376869202,0.06109752506017685, voor,0.9300956428050995,0.06990429759025574, Voor,0.9095779061317444,0.090422123670578, Voor,0.9999999701976776,0.0, Voor,0.9999999701976776,0.0, Voor,1.0000000596046448,0.0, Voor,0.8873661458492279,0.11263386905193329, voor,0.9999999701976776,0.0, voor,0.8313566446304321,0.16864335536956787, Voor,0.9122654795646667,0.08773455768823624, Voor,0.897180825471878,0.10281919687986374, Voor,0.8156814575195312,0.18431855738162994, voor,0.8909399211406708,0.10906004160642624, voor,0.7649046778678894,0.2350953072309494
39,2024D03470, Tegen,0.0,1.0000000298023224, Tegen,0.11511410772800446,0.8848858624696732, Tegen,0.2342519834637642,0.7657479867339134, Tegen,0.0898107960820198,0.9101892411708832, Tegen,0.48883485794067383,0.5111651420593262, Tegen,0.08152077347040176,0.9184792712330818, Tegen,0.14372408390045166,0.8562759310007095, Tegen,0.0676381066441536,0.9323619604110718, Tegen,0.10129151493310928,0.898708388209343, Tegen,0.07731933891773224,0.922680601477623, Tegen,0.06701886653900146,0.9329811632633209, Tegen,0.0,0.9999999850988388, Tegen,0.0,1.0000000298023224, Tegen,0.21063443273305893,0.7893654927611351, Tegen,0.0,0.9999999701976776
40,2024D03464, Voor,0.7292860746383667,0.2707139253616333, Voor,0.9209074378013611,0.0790925994515419, Voor,0.926207959651947,0.07379207760095596, Voor,0.913529247045517,0.08647072315216064, Voor,1.0000000298023224,0.0, Voor,0.9299305975437164,0.07006943225860596, Voor,1.0,0.0, Voor,0.9003336429595947,0.09966634958982468, Voor,0.9298738539218903,0.07012613117694855, voor,0.7849896550178528,0.2150103747844696, Voor,0.8580338954925537,0.14196616411209106, Voor,0.7839352190494537,0.21606476604938507, Voor,0.6931058466434479,0.3068941533565521, voor,0.8856622576713562,0.11433768272399902, voor,0.7197613418102264,0.2802386209368706
