,id,llama2_vote,llama2_voor_prob,llama2_tegen_prob
117,2024D02528, Tegen,0.4989495277404785,0.5010504722595215
118,2024D02499, Voor,0.585545539855957,0.4144544303417206
119,2024D02502, Voor,0.6582608819007874,0.34173905849456787
120,2024D02500, Voor,0.5684878826141357,0.43151211738586426
121,2024D02509, Voor,0.6362149715423584,0.3637850284576416
122,2024D02496, Tegen,0.46331092715263367,0.5366889834403992
123,2024D02498, Voor,0.5842131972312927,0.4157867133617401
124,2024D02494, Tegen,0.40089043974876404,0.5991095304489136
125,2024D02492, Voor,0.8378035426139832,0.16219645738601685
126,2024D02489, Voor,0.6986668705940247,0.30133309960365295
127,2024D02495, Voor,0.5521543622016907,0.44784557819366455
128,2024D02487, Voor,0.5378527045249939,0.4621473550796509
129,2024D02490, Voor,0.650819718837738,0.3491802513599396
130,2024D02484, Voor,0.7231475114822388,0.27685239911079407
131,2024D02677, Voor,0.6275291442871094,0.372470885515213
132,2024D02689, Voor,0.5793701410293579,0.4206297695636749
133,2024D02678, Voor,0.5500097870826721,0.4499902129173279
134,2024D02684, Voor,0.5227622389793396,0.477237731218338
135,2024D02694, Voor,0.6740190386772156,0.3259809613227844
136,2024D02679, Tegen,0.3958268165588379,0.6041731834411621
137,2024D02690, Voor,0.833008348941803,0.1669916957616806
138,2024D02685, Voor,0.539229691028595,0.4607703685760498
139,2024D02676, Voor,0.5770578384399414,0.4229421615600586
140,2024D02691, Tegen,0.4170665144920349,0.5829335451126099
141,2024D02681, Voor,0.6354248523712158,0.36457520723342896
142,2024D02686, Voor,0.5817296504974365,0.4182703495025635
143,2024D02688, Tegen,0.271259605884552,0.7287403345108032
144,2024D02687, Tegen,0.4144428074359894,0.5855571627616882
145,2024D02692, Voor,0.5193175673484802,0.48068246245384216
146,2024D02683, Voor,0.6614378690719604,0.3385621905326843
147,2024D02682, Tegen,0.4717450737953186,0.5282549262046814
148,2024D02671, Voor,0.5821482539176941,0.4178518056869507
149,2024D02662, Tegen,0.23688463866710663,0.7631153464317322
150,2024D02661, Voor,0.8496381044387817,0.15036186575889587
151,2024D02667, Voor,0.6519736051559448,0.34802645444869995
152,2024D02660, Tegen,0.43623217940330505,0.5637677907943726
153,2024D02674, Voor,0.6567695736885071,0.34323030710220337
154,2024D02670, Voor,0.6535053849220276,0.3464946746826172
155,2024D02672, Tegen,0.3348442614078522,0.6651557683944702
156,2024D02668, Tegen,0.4582800567150116,0.5417199730873108
157,2024D02665, Voor,0.5274929404258728,0.472507119178772
158,2024D02673, Tegen,0.27749934792518616,0.7225006222724915
159,2024D02669, Voor,0.517055094242096,0.48294490575790405
160,2024D02663, Tegen,0.29470235109329224,0.705297589302063
161,2024D02657, Voor,0.6518887877464294,0.34811127185821533
162,2024D02658, Voor,0.5336162447929382,0.4663836658000946
163,2024D02675, Voor,0.6089960336685181,0.39100390672683716
164,2024D02656, Voor,0.5794004201889038,0.42059963941574097
165,2024D02650, Tegen,0.42359960079193115,0.5764003396034241
166,2024D02648, Voor,0.8625012636184692,0.13749876618385315
167,2024D02647, Tegen,0.38928893208503723,0.6107110381126404
168,2024D02654, Tegen,0.4753665030002594,0.5246334671974182
169,2024D02652, Voor,0.5008841156959534,0.499115914106369
170,2024D02653, Tegen,0.48894965648651123,0.511050283908844
171,2024D02655, Voor,0.8417474031448364,0.15825259685516357
172,2024D02389, Tegen,0.35028553009033203,0.649714469909668
173,2024D02392, Voor,0.6053926944732666,0.3946073353290558
174,2024D02390, Voor,0.722274899482727,0.2777250111103058
175,2024D02214, Voor,0.5370708107948303,0.4629291892051697
176,2024D02396, Tegen,0.24971839785575867,0.7502816319465637
177,2024D02391, Voor,0.670895516872406,0.3291044533252716
178,2024D02209, Tegen,0.4686129689216614,0.5313870310783386
179,2024D02096, Voor,0.6914119124412537,0.3085881173610687
180,2024D02098, Tegen,0.3879389464855194,0.612061083316803
181,2024D01578, Voor,0.5347515940666199,0.4652484059333801
182,2024D01579, Voor,0.6294463872909546,0.3705536723136902
183,2024D01966, Tegen,0.4235018193721771,0.5764982104301453
184,2024D01250, Voor,0.5035595297813416,0.49644044041633606
185,2024D01889, Tegen,0.2560703754425049,0.7439296245574951
186,2024D01893, Voor,0.6791799664497375,0.32082006335258484
187,2024D01900, Voor,0.7206916213035583,0.27930834889411926
188,2024D01890, Voor,0.5305586457252502,0.46944138407707214
189,2024D01892, Voor,0.5000429749488831,0.4999571144580841
190,2024D01894, Tegen,0.4621705412864685,0.5378293991088867
191,2024D01898, Voor,0.7407816648483276,0.2592182755470276
192,2024D01891, Voor,0.5674348473548889,0.43256518244743347
193,2024D01899, Tegen,0.32278695702552795,0.6772130727767944
194,2024D01901, Voor,0.7189483046531677,0.2810516655445099
195,2024D01375, Tegen,0.19825389981269836,0.801746129989624
196,2024D01509, Voor,0.6036671996116638,0.3963328003883362
197,2024D01506, Voor,0.7234491109848022,0.27655085921287537
198,2024D01504, Voor,0.6949564218521118,0.305043488740921
199,2024D01503, Tegen,0.36936262249946594,0.6306374073028564
200,2024D01505, Voor,0.5019469261169434,0.49805307388305664
201,2024D01397, Tegen,0.38524091243743896,0.614759087562561
202,2024D01396, Tegen,0.49274685978889465,0.5072531700134277
203,2024D01390, Voor,0.7841156721115112,0.21588429808616638
204,2024D01377, Tegen,0.3615657687187195,0.6384343504905701
205,2024D01388, Voor,0.7932217717170715,0.20677827298641205
206,2024D01394, Voor,0.5592576265335083,0.4407424032688141
207,2024D01379, Voor,0.6008879542350769,0.3991120457649231
208,2024D01376, Voor,0.5823806524276733,0.41761937737464905
209,2024D01399, Voor,0.5190128087997437,0.48098722100257874
210,2024D01391, Voor,0.6340433955192566,0.3659566044807434
211,2024D01378, Voor,0.5905472636222839,0.40945279598236084
212,2024D01369, Voor,0.6708319783210754,0.32916802167892456
213,2024D01374, Tegen,0.3897102475166321,0.6102896928787231
214,2024D01373, Voor,0.5766779780387878,0.4233221113681793
215,2024D01372, Tegen,0.4824233949184418,0.5175765752792358
216,2024D01367, Voor,0.5266974568367004,0.4733025133609772
217,2024D01371, Voor,0.5039662718772888,0.49603378772735596
218,2024D01364, Voor,0.7170060276985168,0.2829939126968384
219,2024D01317, Tegen,0.4914878308773041,0.5085121393203735
220,2024D01323, Tegen,0.4378140866756439,0.5621858239173889
221,2024D01329, Tegen,0.4438810348510742,0.5561190247535706
222,2024D01315, Voor,0.5018916130065918,0.4981083869934082
223,2024D01361, Voor,0.5600867867469788,0.43991324305534363
224,2024D01363, Voor,0.746015727519989,0.2539842128753662
225,2024D01327, Voor,0.7151920199394226,0.28480789065361023
226,2024D01322, Voor,0.6238523125648499,0.37614765763282776
227,2024D01320, Tegen,0.45922011137008667,0.5407798886299133
228,2024D01326, Voor,0.7329854369163513,0.2670145332813263
229,2024D01308, Tegen,0.49574384093284607,0.5042561292648315
230,2024D01311, Tegen,0.27756282687187195,0.7224372029304504
231,2024D01314, Tegen,0.4875204563140869,0.5124796032905579
232,2024D01293, Voor,0.6588553786277771,0.3411446511745453
233,2024D01292, Voor,0.536107063293457,0.4638929069042206
234,2024D01291, Voor,0.6591386198997498,0.34086135029792786
235,2024D01500, Tegen,0.4191250205039978,0.580875039100647
236,2024D01499, Tegen,0.48156097531318665,0.5184390544891357
237,2024D01487, Voor,0.606460690498352,0.39353930950164795
238,2024D01486, Tegen,0.20245397090911865,0.7975460886955261
239,2024D01485, Tegen,0.3985152244567871,0.6014847755432129
240,2024D01489, Tegen,0.2750559449195862,0.724943995475769
241,2024D01491, Voor,0.5157056450843811,0.4842942953109741
242,2024D01494, Voor,0.745736300945282,0.25426366925239563
243,2024D01495, Tegen,0.0,1.0
244,2024D01493, Voor,0.6663191318511963,0.3336808979511261
245,2024D01496, Tegen,0.18185411393642426,0.818145751953125
246,2024D01066, Tegen,0.3097483217716217,0.6902517080307007
247,2024D01062, Voor,0.6064046621322632,0.39359530806541443
248,2024D01067, Tegen,0.3251688480377197,0.6748310923576355
249,2024D01063, Tegen,0.4540943503379822,0.5459056496620178
250,2024D01061, Tegen,0.39338183403015137,0.6066181659698486
251,2024D01189, Tegen,0.3268549144268036,0.6731451749801636
252,2024D00840, Voor,0.5649734735488892,0.4350265860557556
253,2024D00890, Voor,0.8914638757705688,0.10853615403175354
254,2024D00820, Voor,0.5953827500343323,0.40461722016334534
255,2023D51041, Tegen,0.3945499062538147,0.6054500937461853
256,2023D51044, Tegen,0.49878886342048645,0.5012111663818359
257,2023D51053, Voor,0.6989558935165405,0.3010440468788147
258,2023D51058, Tegen,0.39274707436561584,0.6072529554367065
259,2023D51059, Voor,0.7869044542312622,0.21309559047222137
260,2023D51054, Tegen,0.42559120059013367,0.574408769607544
261,2023D51060, Tegen,0.42354461550712585,0.576455295085907
262,2023D51172, Tegen,0.46806350350379944,0.531936526298523
263,2023D51166, Tegen,0.3896717131137848,0.6103283166885376
264,2023D51170, Tegen,0.28903767466545105,0.7109623551368713
265,2023D51167, Tegen,0.4811067283153534,0.518893301486969
266,2023D51168, Tegen,0.09185529500246048,0.9081447124481201
267,2023D51165, Voor,0.6921825408935547,0.3078174591064453
268,2023D51171, Voor,0.7273911237716675,0.2726088762283325
269,2023D51182, Voor,0.5364722609519958,0.4635276794433594
270,2023D51205, Tegen,0.27775681018829346,0.7222431302070618
271,2023D51199, Voor,0.6295090317726135,0.3704909086227417
272,2023D51180, Voor,0.5300968289375305,0.4699031412601471
273,2023D51176, Voor,0.5706631541252136,0.429336816072464
274,2023D51164, Tegen,0.34087762236595154,0.6591223478317261
275,2023D51198, Voor,0.5825091600418091,0.4174908995628357
276,2023D51194, Tegen,0.4803091585636139,0.5196908116340637
277,2023D51191, Tegen,0.10753408819437027,0.8924658298492432
278,2023D51193, Voor,0.7871170043945312,0.21288295090198517
279,2023D51190, Voor,0.5325747132301331,0.46742531657218933
280,2023D51196, Tegen,0.4170340299606323,0.5829659700393677
281,2023D50610, Tegen,0.3755503296852112,0.624449610710144
282,2023D50622, Voor,0.6035640239715576,0.3964359164237976
283,2023D50617, Voor,0.693784236907959,0.30621573328971863
284,2023D50623, Tegen,0.16686172783374786,0.8331382870674133
285,2023D50763, Tegen,0.4859660565853119,0.5140339136123657
286,2023D50755, Tegen,0.4718111455440521,0.5281887650489807
287,2023D50761, Tegen,0.4605310261249542,0.5394689440727234
288,2023D50757, Tegen,0.4228774905204773,0.5771225690841675
289,2023D50756, Tegen,0.39434170722961426,0.605658233165741
290,2023D50764, Voor,0.5194312930107117,0.48056864738464355
291,2023D50750, Voor,0.7666511535644531,0.23334890604019165
292,2023D50748, Voor,0.6751495599746704,0.3248504400253296
293,2023D50753, Voor,0.7301639914512634,0.2698360085487366
294,2023D50406, Voor,0.6646448373794556,0.33535507321357727
295,2023D50413, Voor,0.6029029488563538,0.3970969319343567
296,2023D50415, Tegen,0.0,1.0
297,2023D50412, Tegen,0.4813804626464844,0.5186194777488708
298,2023D50417, Tegen,0.3164435625076294,0.6835564970970154
299,2023D50414, Tegen,0.45078811049461365,0.5492119193077087
300,2023D50405, Tegen,0.29594796895980835,0.7040520906448364
301,2023D50407, Tegen,0.3756161034107208,0.6243839263916016
302,2023D50410, Voor,0.567676305770874,0.4323236048221588
303,2023D50408, Tegen,0.4550425112247467,0.5449574589729309
304,2023D50409, Voor,0.6064470410346985,0.3935529589653015
305,2023D49235, Tegen,0.41153618693351746,0.5884637832641602
306,2023D49232, Tegen,0.38095593452453613,0.6190441250801086
307,2023D49233, Tegen,0.4309825599193573,0.5690174102783203
308,2023D49231, Tegen,0.36759302020072937,0.6324069499969482
309,2023D49405, Voor,0.7963611483573914,0.20363885164260864
310,2023D49406, Voor,0.5335826277732849,0.4664173722267151
311,2023D49399, Voor,0.59629225730896,0.4037078022956848
312,2023D49197, Tegen,0.45433077216148376,0.5456691980361938
313,2023D49069, Voor,0.5418615341186523,0.45813849568367004
314,2023D49158, Tegen,0.44388052821159363,0.556119441986084
315,2023D49159, Voor,0.7404090166091919,0.2595909535884857
316,2023D49200, Tegen,0.4292125403881073,0.5707874298095703
317,2023D49177, Voor,1.0,0.0
318,2023D49198, Tegen,0.35551169514656067,0.6444882750511169
319,2023D48994, Tegen,0.37193915247917175,0.6280608177185059
320,2023D49001, Tegen,0.20792625844478607,0.7920737266540527
321,2023D48998, Voor,0.643580436706543,0.35641953349113464
322,2023D49005, Tegen,0.2915600538253784,0.7084399461746216
323,2023D49011, Voor,0.7702043056488037,0.22979572415351868
324,2023D48997, Tegen,0.3700951039791107,0.6299049258232117
325,2023D49004, Tegen,0.42593541741371155,0.5740646719932556
326,2023D49010, Voor,0.5647994875907898,0.4352004826068878
327,2023D49003, Tegen,0.22904209792613983,0.770957887172699
328,2023D49009, Tegen,0.13458876311779022,0.8654112815856934
329,2023D49013, Voor,0.7342714071273804,0.265728622674942
330,2023D49000, Voor,0.5279425978660583,0.47205737233161926
331,2023D49002, Tegen,0.45189905166625977,0.548101007938385
332,2023D49014, Tegen,0.38751378655433655,0.6124862432479858
333,2023D49015, Voor,0.7298338413238525,0.2701660692691803
334,2023D49016, Tegen,0.3001510500907898,0.6998488903045654
335,2023D48279, Voor,0.6253313422203064,0.3746686577796936
336,2023D48277, Tegen,0.4298916161060333,0.5701083540916443
337,2023D44845, Tegen,0.3437357544898987,0.6562642455101013
338,2023D44846, Voor,0.7663732171058655,0.23362676799297333
339,2023D44849, Voor,0.8221514821052551,0.17784850299358368
340,2023D44840, Voor,0.6158719658851624,0.38412803411483765
341,2023D44503, Voor,0.7552754282951355,0.24472451210021973
342,2023D44712, Voor,0.6316426992416382,0.3683573305606842
343,2023D44505, Voor,0.6183781027793884,0.3816218674182892
344,2023D44839, Tegen,0.3694261312484741,0.6305738091468811
345,2023D44926, Voor,0.8147121071815491,0.18528778851032257
346,2023D44626, Tegen,0.4743824005126953,0.5256175398826599
347,2023D44835, Tegen,0.19217516481876373,0.8078247904777527
348,2023D44847, Voor,0.5173556208610535,0.48264437913894653
349,2023D44809, Voor,0.5325319766998291,0.4674680233001709
350,2023D44808, Voor,0.5777671337127686,0.4222329258918762
351,2023D44844, Voor,0.6938657164573669,0.30613431334495544
352,2023D44510, Voor,0.6436412930488586,0.35635867714881897
353,2023D44495, Voor,0.6490365862846375,0.35096341371536255
354,2023D44486, Tegen,0.34371769428253174,0.656282365322113
355,2023D44356, Voor,0.5595298409461975,0.4404701888561249
356,2023D44322, Tegen,0.4713848829269409,0.5286151766777039
357,2023D44715, Tegen,0.19385817646980286,0.80614173412323
358,2023D44718, Tegen,0.3201434016227722,0.6798565983772278
359,2023D44683, Voor,0.523885190486908,0.4761148691177368
360,2023D44518, Voor,0.8847376108169556,0.11526235193014145
361,2023D44522, Tegen,0.49851134419441223,0.5014886856079102
362,2023D44516, Voor,0.5199755430221558,0.4800244867801666
363,2023D44684, Voor,0.5193356275558472,0.48066431283950806
364,2023D44496, Voor,0.7041943669319153,0.2958057224750519
365,2023D44687, Voor,0.6945751309394836,0.3054249882698059
366,2023D44521, Voor,0.7070563435554504,0.2929435968399048
367,2023D44523, Voor,0.5902847647666931,0.4097152054309845
368,2023D44517, Tegen,0.4690798819065094,0.530920147895813
369,2023D44739, Voor,0.5053237080574036,0.49467629194259644
370,2023D44515, Voor,0.529081404209137,0.4709186255931854
371,2023D44762, Voor,0.6850139498710632,0.31498605012893677
372,2023D44498, Voor,0.6931984424591064,0.30680158734321594
373,2023D44751, Tegen,0.3110167682170868,0.6889832615852356
374,2023D44797, Voor,0.6377758383750916,0.36222419142723083
375,2023D44803, Voor,0.5527061223983765,0.44729381799697876
376,2023D44494, Voor,0.6054163575172424,0.3945836126804352
377,2023D44802, Voor,0.7078162431716919,0.29218366742134094
378,2023D44748, Tegen,0.49718955159187317,0.5028104186058044
379,2023D44872, Tegen,0.2359318882226944,0.764068067073822
380,2023D44798, Voor,0.6206462979316711,0.37935367226600647
381,2023D44760, Tegen,0.4879388213157654,0.5120611190795898
382,2023D44805, Voor,0.5276045799255371,0.4723953604698181
383,2023D44763, Voor,0.6002524495124817,0.3997475504875183
384,2023D44800, Voor,0.5096356272697449,0.49036428332328796
385,2023D44796, Voor,0.6287623047828674,0.37123769521713257
386,2023D44804, Voor,0.7352957725524902,0.2647041976451874
387,2023D44799, Voor,0.5924497246742249,0.40755027532577515
388,2023D44863, Voor,0.6869757771492004,0.31302425265312195
389,2023D44869, Voor,0.5931407809257507,0.40685921907424927
390,2023D44860, Voor,0.6532176733016968,0.3467823565006256
391,2023D44758, Tegen,0.4223668873310089,0.5776331424713135
392,2023D44870, Voor,0.6275291442871094,0.372470885515213
393,2023D44871, Tegen,0.3992025554180145,0.6007972955703735
394,2023D44861, Voor,0.6961753964424133,0.3038245737552643
395,2023D44862, Voor,0.6014080047607422,0.3985920548439026
396,2023D44858, Tegen,0.452033668756485,0.5479663014411926
397,2023D44856, Tegen,0.4301505982875824,0.56984943151474
398,2023D44857, Voor,0.5327200293540955,0.4672800302505493
399,2023D44811, Voor,0.5100236535072327,0.48997628688812256
400,2023D44788, Voor,0.5764436721801758,0.42355623841285706
401,2023D44868, Tegen,0.4647155702114105,0.5352843999862671
402,2023D44818, Voor,0.5570105314254761,0.44298943877220154
403,2023D44853, Voor,0.5959518551826477,0.40404805541038513
404,2023D44830, Voor,0.5408286452293396,0.45917126536369324
405,2023D44816, Voor,0.5257925391197205,0.47420740127563477
406,2023D44865, Voor,0.6025129556655884,0.39748698472976685
407,2023D44864, Voor,0.5414608716964722,0.45853906869888306
408,2023D44852, Voor,0.6279832720756531,0.37201663851737976
409,2023D44831, Voor,0.6703048348426819,0.3296951651573181
410,2023D44833, Voor,0.5551723837852478,0.4448275566101074
411,2023D44855, Voor,0.5277857184410095,0.4722142815589905
412,2023D44815, Voor,0.8344733715057373,0.16552670300006866
413,2023D44866, Tegen,0.4718777537345886,0.5281223058700562
414,2023D44813, Voor,0.64251309633255,0.35748687386512756
415,2023D44867, Voor,0.6485415697097778,0.35145843029022217
416,2023D44851, Voor,0.7618632316589355,0.23813676834106445
417,2023D44691, Tegen,0.1167060062289238,0.8832939863204956
418,2023D44787, Voor,0.63944011926651,0.3605598211288452
419,2023D44820, Tegen,0.40047043561935425,0.5995295643806458
420,2023D44786, Voor,0.7001806497573853,0.2998194396495819
421,2023D44823, Voor,0.691157877445221,0.30884209275245667
422,2023D44470, Voor,0.6574500203132629,0.3425500690937042
423,2023D44821, Tegen,0.35677090287208557,0.643229067325592
424,2023D44825, Voor,0.600355863571167,0.399644136428833
425,2023D44478, Voor,0.613595724105835,0.3864043354988098
426,2023D44810, Tegen,0.3574466109275818,0.6425533890724182
427,2023D44826, Voor,0.5829808115959167,0.41701921820640564
428,2023D44807, Voor,0.5866112112998962,0.41338878870010376
429,2023D44832, Tegen,0.29861560463905334,0.7013843655586243
430,2023D44469, Voor,0.5779532790184021,0.4220467209815979
431,2023D44824, Voor,0.6742847561836243,0.3257153332233429
432,2023D44468, Voor,0.604153573513031,0.3958464562892914
433,2023D44884, Voor,0.5233974456787109,0.4766024947166443
434,2023D44475, Voor,0.7243492007255554,0.2756507694721222
435,2023D44769, Voor,0.695684552192688,0.30431538820266724
436,2023D44876, Voor,0.7597758769989014,0.24022415280342102
437,2023D44827, Voor,0.6277702450752258,0.3722297251224518
438,2023D44784, Voor,0.6054782867431641,0.39452165365219116
439,2023D44770, Voor,0.7089864015579224,0.29101353883743286
440,2023D44476, Tegen,0.43668392300605774,0.5633159875869751
441,2023D44688, Tegen,0.4348643720149994,0.5651355981826782
442,2023D44828, Tegen,0.43422460556030273,0.5657753348350525
443,2023D44888, Voor,0.5441759824752808,0.45582395792007446
444,2023D44473, Voor,0.5232157111167908,0.47678419947624207
445,2023D44883, Voor,0.7053380608558655,0.2946619391441345
446,2023D44881, Voor,0.5250106453895569,0.4749893248081207
447,2023D44889, Tegen,0.49145451188087463,0.5085455179214478
448,2023D44773, Voor,0.5798753499984741,0.4201246201992035
449,2023D44890, Voor,0.8410515785217285,0.15894849598407745
450,2023D44471, Voor,0.7004611492156982,0.299538791179657
451,2023D44887, Voor,0.5363888144493103,0.4636111855506897
452,2023D44891, Tegen,0.3358518183231354,0.6641481518745422
453,2023D44877, Tegen,0.3693234920501709,0.6306764483451843
454,2023D44892, Voor,0.8165709972381592,0.18342901766300201
455,2023D44875, Tegen,0.3756290674209595,0.6243708729743958
456,2023D44764, Voor,0.5006322860717773,0.49936771392822266
457,2023D44885, Voor,0.5972344875335693,0.40276554226875305
458,2023D44882, Voor,0.6272487044334412,0.3727513551712036
459,2023D44834, Tegen,0.3508869409561157,0.6491129994392395
460,2023D44772, Tegen,0.46666425466537476,0.5333356857299805
461,2023D44880, Voor,0.6840863823890686,0.3159136176109314
